place_id,place_name,place_kind,district,wellness_type,address,image_url,latitude,longitude,description,experience_tip,mood_tags,source_status
"pt_gwanak_259","아름인도서관","POINT","관악","힐링 공간","서울특별시 관악구 남현길 63","""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""","37.4735928","126.9765875","조용한 카페·독립서점·도서관·음악감상·문화 공간 검색 후보. NAVER API HUB 지역 검색·Maps Geocoding 확인(2026-08-21). 소규모 다점포 여부·실제 운영·주력 목적·혼자 방문 경험은 최종 검수 전 보류 후보입니다.","방문 전 당일 영업, 정확한 출입 위치, 혼잡도와 혼자 머물기 좋은 좌석·동선을 확인하세요.","#힐링공간 #조용한 #혼자좋은 #검수필요","CANDIDATE"
"pt_gwanak_260","우리작은도서관","POINT","관악","힐링 공간","서울특별시 관악구 승방6길 21 비타펠리체","""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""","37.4745123","126.9800538","조용한 카페·독립서점·도서관·음악감상·문화 공간 검색 후보. NAVER API HUB 지역 검색·Maps Geocoding 확인(2026-08-21). 소규모 다점포 여부·실제 운영·주력 목적·혼자 방문 경험은 최종 검수 전 보류 후보입니다.","방문 전 당일 영업, 정확한 출입 위치, 혼잡도와 혼자 머물기 좋은 좌석·동선을 확인하세요.","#힐링공간 #조용한 #혼자좋은 #검수필요","CANDIDATE"
"pt_gwanak_264","모래내어린이공원","POINT","관악","공원","서울특별시 관악구 봉천동","""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""","37.477962","126.95346","잠깐 쉬거나 가볍게 걷기 좋은 공원·녹지·휴식 공간 검색 후보. NAVER API HUB 지역 검색·Maps Geocoding 확인(2026-08-21). 소규모 다점포 여부·실제 운영·주력 목적·혼자 방문 경험은 최종 검수 전 보류 후보입니다.","방문 전 당일 영업, 정확한 출입 위치, 혼잡도와 혼자 머물기 좋은 좌석·동선을 확인하세요.","#공원 #잠깐휴식 #산책 #검수필요","CANDIDATE"
"pt_gwanak_265","일선어린이공원","POINT","관악","공원","서울특별시 관악구","""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""","37.478155","126.951485","잠깐 쉬거나 가볍게 걷기 좋은 공원·녹지·휴식 공간 검색 후보. NAVER API HUB 지역 검색·Maps Geocoding 확인(2026-08-21). 소규모 다점포 여부·실제 운영·주력 목적·혼자 방문 경험은 최종 검수 전 보류 후보입니다.","방문 전 당일 영업, 정확한 출입 위치, 혼잡도와 혼자 머물기 좋은 좌석·동선을 확인하세요.","#공원 #잠깐휴식 #산책 #검수필요","CANDIDATE"
"pt_gwanak_267","덕수공원","POINT","관악","공원","서울특별시 관악구 낙성대로 42","""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""","37.4741111","126.9580232","잠깐 쉬거나 가볍게 걷기 좋은 공원·녹지·휴식 공간 검색 후보. NAVER API HUB 지역 검색·Maps Geocoding 확인(2026-08-21). 소규모 다점포 여부·실제 운영·주력 목적·혼자 방문 경험은 최종 검수 전 보류 후보입니다.","방문 전 당일 영업, 정확한 출입 위치, 혼잡도와 혼자 머물기 좋은 좌석·동선을 확인하세요.","#공원 #잠깐휴식 #산책 #검수필요","CANDIDATE"
"pt_gwanak_268","청림어울림마당","POINT","관악","공원","서울특별시 관악구 봉천동 1717-9","""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""","37.4886821","126.9618249","잠깐 쉬거나 가볍게 걷기 좋은 공원·녹지·휴식 공간 검색 후보. NAVER API HUB 지역 검색·Maps Geocoding 확인(2026-08-21). 소규모 다점포 여부·실제 운영·주력 목적·혼자 방문 경험은 최종 검수 전 보류 후보입니다.","방문 전 당일 영업, 정확한 출입 위치, 혼잡도와 혼자 머물기 좋은 좌석·동선을 확인하세요.","#공원 #잠깐휴식 #산책 #검수필요","CANDIDATE"
"pt_gwanak_270","봉림교가로녹지","POINT","관악","공원","서울특별시 관악구 관천로 53","""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""","37.4846415","126.9252657","잠깐 쉬거나 가볍게 걷기 좋은 공원·녹지·휴식 공간 검색 후보. NAVER API HUB 지역 검색·Maps Geocoding 확인(2026-08-21). 소규모 다점포 여부·실제 운영·주력 목적·혼자 방문 경험은 최종 검수 전 보류 후보입니다.","방문 전 당일 영업, 정확한 출입 위치, 혼잡도와 혼자 머물기 좋은 좌석·동선을 확인하세요.","#공원 #잠깐휴식 #산책 #검수필요","CANDIDATE"
"pt_gwanak_273","청룡동마을마당","POINT","관악","공원","서울특별시 관악구 봉천동 1560-63","""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""","37.4787555","126.9445702","잠깐 쉬거나 가볍게 걷기 좋은 공원·녹지·휴식 공간 검색 후보. NAVER API HUB 지역 검색·Maps Geocoding 확인(2026-08-21). 소규모 다점포 여부·실제 운영·주력 목적·혼자 방문 경험은 최종 검수 전 보류 후보입니다.","방문 전 당일 영업, 정확한 출입 위치, 혼잡도와 혼자 머물기 좋은 좌석·동선을 확인하세요.","#공원 #잠깐휴식 #산책 #검수필요","CANDIDATE"
"pt_gwanak_285","꿈의광장","POINT","관악","공원","서울특별시 관악구 봉천로29길 19","""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""","37.4850837","126.9405388","잠깐 쉬거나 가볍게 걷기 좋은 공원·녹지·휴식 공간 검색 후보. NAVER API HUB 지역 검색·Maps Geocoding 확인(2026-08-21). 소규모 다점포 여부·실제 운영·주력 목적·혼자 방문 경험은 최종 검수 전 보류 후보입니다.","방문 전 당일 영업, 정확한 출입 위치, 혼잡도와 혼자 머물기 좋은 좌석·동선을 확인하세요.","#공원 #잠깐휴식 #산책 #검수필요","CANDIDATE"
"pt_gwanak_289","관악산둘레길-관악구구간","POINT","관악","공원","서울특별시 관악구 봉천동 산41-1","""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""","37.4718073","126.9553399","잠깐 쉬거나 가볍게 걷기 좋은 공원·녹지·휴식 공간 검색 후보. NAVER API HUB 지역 검색·Maps Geocoding 확인(2026-08-21). 소규모 다점포 여부·실제 운영·주력 목적·혼자 방문 경험은 최종 검수 전 보류 후보입니다.","방문 전 당일 영업, 정확한 출입 위치, 혼잡도와 혼자 머물기 좋은 좌석·동선을 확인하세요.","#공원 #잠깐휴식 #산책 #검수필요","CANDIDATE"
"pt_gwanak_293","관악산으뜸공원","POINT","관악","공원","서울특별시 관악구 신림로 21","""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""","37.4684556","126.9449779","잠깐 쉬거나 가볍게 걷기 좋은 공원·녹지·휴식 공간 검색 후보. NAVER API HUB 지역 검색·Maps Geocoding 확인(2026-08-21). 소규모 다점포 여부·실제 운영·주력 목적·혼자 방문 경험은 최종 검수 전 보류 후보입니다.","방문 전 당일 영업, 정확한 출입 위치, 혼잡도와 혼자 머물기 좋은 좌석·동선을 확인하세요.","#공원 #잠깐휴식 #산책 #검수필요","CANDIDATE"
"pt_gwanak_297","태양어린이공원","POINT","관악","공원","서울특별시 관악구 신림동","""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""","37.489462","126.926157","잠깐 쉬거나 가볍게 걷기 좋은 공원·녹지·휴식 공간 검색 후보. NAVER API HUB 지역 검색·Maps Geocoding 확인(2026-08-21). 소규모 다점포 여부·실제 운영·주력 목적·혼자 방문 경험은 최종 검수 전 보류 후보입니다.","방문 전 당일 영업, 정확한 출입 위치, 혼잡도와 혼자 머물기 좋은 좌석·동선을 확인하세요.","#공원 #잠깐휴식 #산책 #검수필요","CANDIDATE"
"pt_gwanak_298","관악산샘말공원","POINT","관악","공원","서울특별시 관악구 대학20길 9","""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""","37.4643237","126.9382697","잠깐 쉬거나 가볍게 걷기 좋은 공원·녹지·휴식 공간 검색 후보. NAVER API HUB 지역 검색·Maps Geocoding 확인(2026-08-21). 소규모 다점포 여부·실제 운영·주력 목적·혼자 방문 경험은 최종 검수 전 보류 후보입니다.","방문 전 당일 영업, 정확한 출입 위치, 혼잡도와 혼자 머물기 좋은 좌석·동선을 확인하세요.","#공원 #잠깐휴식 #산책 #검수필요","CANDIDATE"
"pt_gwanak_310","하이트광장","POINT","관악","공원","서울특별시 관악구 신림로68길 10","""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""","37.4864385","126.9299288","잠깐 쉬거나 가볍게 걷기 좋은 공원·녹지·휴식 공간 검색 후보. NAVER API HUB 지역 검색·Maps Geocoding 확인(2026-08-21). 소규모 다점포 여부·실제 운영·주력 목적·혼자 방문 경험은 최종 검수 전 보류 후보입니다.","방문 전 당일 영업, 정확한 출입 위치, 혼잡도와 혼자 머물기 좋은 좌석·동선을 확인하세요.","#공원 #잠깐휴식 #산책 #검수필요","CANDIDATE"
"pt_gwanak_314","관악산둘레길","POINT","관악","공원","서울특별시 관악구 신림동 산32-22","""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""","37.463779","126.9479477","잠깐 쉬거나 가볍게 걷기 좋은 공원·녹지·휴식 공간 검색 후보. NAVER API HUB 지역 검색·Maps Geocoding 확인(2026-08-21). 소규모 다점포 여부·실제 운영·주력 목적·혼자 방문 경험은 최종 검수 전 보류 후보입니다.","방문 전 당일 영업, 정확한 출입 위치, 혼잡도와 혼자 머물기 좋은 좌석·동선을 확인하세요.","#공원 #잠깐휴식 #산책 #검수필요","CANDIDATE"
"pt_gwanak_326","낙성대공원텃밭","POINT","관악","공원","서울특별시 관악구 봉천동 231-2","""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""","37.4703636","126.9591393","잠깐 쉬거나 가볍게 걷기 좋은 공원·녹지·휴식 공간 검색 후보. NAVER API HUB 지역 검색·Maps Geocoding 확인(2026-08-21). 소규모 다점포 여부·실제 운영·주력 목적·혼자 방문 경험은 최종 검수 전 보류 후보입니다.","방문 전 당일 영업, 정확한 출입 위치, 혼잡도와 혼자 머물기 좋은 좌석·동선을 확인하세요.","#공원 #잠깐휴식 #산책 #검수필요","CANDIDATE"
"pt_gwanak_330","까치산근린공원","POINT","관악","공원","서울특별시 관악구 남부순환로251길 20-1","""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""","37.476476","126.9693375","잠깐 쉬거나 가볍게 걷기 좋은 공원·녹지·휴식 공간 검색 후보. NAVER API HUB 지역 검색·Maps Geocoding 확인(2026-08-21). 소규모 다점포 여부·실제 운영·주력 목적·혼자 방문 경험은 최종 검수 전 보류 후보입니다.","방문 전 당일 영업, 정확한 출입 위치, 혼잡도와 혼자 머물기 좋은 좌석·동선을 확인하세요.","#공원 #잠깐휴식 #산책 #검수필요","CANDIDATE"
"pt_gwanak_331","인헌자락공원","POINT","관악","공원","서울특별시 관악구 봉천동 산3-8","""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""","37.4692493","126.9701284","잠깐 쉬거나 가볍게 걷기 좋은 공원·녹지·휴식 공간 검색 후보. NAVER API HUB 지역 검색·Maps Geocoding 확인(2026-08-21). 소규모 다점포 여부·실제 운영·주력 목적·혼자 방문 경험은 최종 검수 전 보류 후보입니다.","방문 전 당일 영업, 정확한 출입 위치, 혼잡도와 혼자 머물기 좋은 좌석·동선을 확인하세요.","#공원 #잠깐휴식 #산책 #검수필요","CANDIDATE"
"pt_gwanak_345","우리요가바레","POINT","관악","운동 스팟","서울특별시 관악구 관악로 163 효원빌딩","""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""","37.4798856","126.9520564","가볍게 운동을 시작할 수 있는 체육·요가·필라테스·운동 공간 검색 후보. NAVER API HUB 지역 검색·Maps Geocoding 확인(2026-08-21). 소규모 다점포 여부·실제 운영·주력 목적·혼자 방문 경험은 최종 검수 전 보류 후보입니다.","방문 전 당일 영업, 정확한 출입 위치, 혼잡도와 혼자 머물기 좋은 좌석·동선을 확인하세요.","#운동스팟 #가벼운시작 #회복 #검수필요","CANDIDATE"
"pt_gwanak_346","이브필라테스 자이로토닉 서울대입구점","POINT","관악","운동 스팟","서울특별시 관악구 관악로 156 호윤빌딩","""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""","37.479133","126.9527047","가볍게 운동을 시작할 수 있는 체육·요가·필라테스·운동 공간 검색 후보. NAVER API HUB 지역 검색·Maps Geocoding 확인(2026-08-21). 소규모 다점포 여부·실제 운영·주력 목적·혼자 방문 경험은 최종 검수 전 보류 후보입니다.","방문 전 당일 영업, 정확한 출입 위치, 혼잡도와 혼자 머물기 좋은 좌석·동선을 확인하세요.","#운동스팟 #가벼운시작 #회복 #검수필요","CANDIDATE"
"pt_gwanak_347","올바로필라테스 봉천점","POINT","관악","운동 스팟","서울특별시 관악구 남부순환로 1740 명당빌딩","""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""","37.4819053","126.9433531","가볍게 운동을 시작할 수 있는 체육·요가·필라테스·운동 공간 검색 후보. NAVER API HUB 지역 검색·Maps Geocoding 확인(2026-08-21). 소규모 다점포 여부·실제 운영·주력 목적·혼자 방문 경험은 최종 검수 전 보류 후보입니다.","방문 전 당일 영업, 정확한 출입 위치, 혼잡도와 혼자 머물기 좋은 좌석·동선을 확인하세요.","#운동스팟 #가벼운시작 #회복 #검수필요","CANDIDATE"
"pt_gwanak_349","요가원더랜드 낙성대","POINT","관악","운동 스팟","서울특별시 관악구 인헌6길 16","""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""","37.4741092","126.9660221","가볍게 운동을 시작할 수 있는 체육·요가·필라테스·운동 공간 검색 후보. NAVER API HUB 지역 검색·Maps Geocoding 확인(2026-08-21). 소규모 다점포 여부·실제 운영·주력 목적·혼자 방문 경험은 최종 검수 전 보류 후보입니다.","방문 전 당일 영업, 정확한 출입 위치, 혼잡도와 혼자 머물기 좋은 좌석·동선을 확인하세요.","#운동스팟 #가벼운시작 #회복 #검수필요","CANDIDATE"
"pt_gwanak_351","요가안","POINT","관악","운동 스팟","서울특별시 관악구 은천로 97 공원빌딩","""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""","37.4871247","126.9461766","가볍게 운동을 시작할 수 있는 체육·요가·필라테스·운동 공간 검색 후보. NAVER API HUB 지역 검색·Maps Geocoding 확인(2026-08-21). 소규모 다점포 여부·실제 운영·주력 목적·혼자 방문 경험은 최종 검수 전 보류 후보입니다.","방문 전 당일 영업, 정확한 출입 위치, 혼잡도와 혼자 머물기 좋은 좌석·동선을 확인하세요.","#운동스팟 #가벼운시작 #회복 #검수필요","CANDIDATE"
"pt_gwanak_352","까치산체육센터","POINT","관악","운동 스팟","서울특별시 관악구 행운10길 23 까치산체육센터","""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""","37.4819707","126.9624721","가볍게 운동을 시작할 수 있는 체육·요가·필라테스·운동 공간 검색 후보. NAVER API HUB 지역 검색·Maps Geocoding 확인(2026-08-21). 소규모 다점포 여부·실제 운영·주력 목적·혼자 방문 경험은 최종 검수 전 보류 후보입니다.","방문 전 당일 영업, 정확한 출입 위치, 혼잡도와 혼자 머물기 좋은 좌석·동선을 확인하세요.","#운동스팟 #가벼운시작 #회복 #검수필요","CANDIDATE"
"pt_gwanak_353","강감찬관악체육센터","POINT","관악","운동 스팟","서울특별시 관악구 구암5길 8","""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""","37.4902559","126.9474557","가볍게 운동을 시작할 수 있는 체육·요가·필라테스·운동 공간 검색 후보. NAVER API HUB 지역 검색·Maps Geocoding 확인(2026-08-21). 소규모 다점포 여부·실제 운영·주력 목적·혼자 방문 경험은 최종 검수 전 보류 후보입니다.","방문 전 당일 영업, 정확한 출입 위치, 혼잡도와 혼자 머물기 좋은 좌석·동선을 확인하세요.","#운동스팟 #가벼운시작 #회복 #검수필요","CANDIDATE"
"pt_gwanak_358","맨몸운동PT","POINT","관악","운동 스팟","서울특별시 관악구 남부순환로 1913","""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""","37.477972","126.9620391","가볍게 운동을 시작할 수 있는 체육·요가·필라테스·운동 공간 검색 후보. NAVER API HUB 지역 검색·Maps Geocoding 확인(2026-08-21). 소규모 다점포 여부·실제 운영·주력 목적·혼자 방문 경험은 최종 검수 전 보류 후보입니다.","방문 전 당일 영업, 정확한 출입 위치, 혼잡도와 혼자 머물기 좋은 좌석·동선을 확인하세요.","#운동스팟 #가벼운시작 #회복 #검수필요","CANDIDATE"
"pt_gwanak_359","탁구카페","POINT","관악","운동 스팟","서울특별시 관악구 인헌길 77","""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""","37.4721553","126.967","가볍게 운동을 시작할 수 있는 체육·요가·필라테스·운동 공간 검색 후보. NAVER API HUB 지역 검색·Maps Geocoding 확인(2026-08-21). 소규모 다점포 여부·실제 운영·주력 목적·혼자 방문 경험은 최종 검수 전 보류 후보입니다.","방문 전 당일 영업, 정확한 출입 위치, 혼잡도와 혼자 머물기 좋은 좌석·동선을 확인하세요.","#운동스팟 #가벼운시작 #회복 #검수필요","CANDIDATE"
"pt_gwanak_361","좋아요탁구클럽 봉천점","POINT","관악","운동 스팟","서울특별시 관악구 쑥고개로 60","""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""","37.4794333","126.9430155","가볍게 운동을 시작할 수 있는 체육·요가·필라테스·운동 공간 검색 후보. NAVER API HUB 지역 검색·Maps Geocoding 확인(2026-08-21). 소규모 다점포 여부·실제 운영·주력 목적·혼자 방문 경험은 최종 검수 전 보류 후보입니다.","방문 전 당일 영업, 정확한 출입 위치, 혼잡도와 혼자 머물기 좋은 좌석·동선을 확인하세요.","#운동스팟 #가벼운시작 #회복 #검수필요","CANDIDATE"
"pt_gwanak_362","행운탁구클럽","POINT","관악","운동 스팟","서울특별시 관악구 행운1길 132 대진빌딩","""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""","37.4843896","126.9563369","가볍게 운동을 시작할 수 있는 체육·요가·필라테스·운동 공간 검색 후보. NAVER API HUB 지역 검색·Maps Geocoding 확인(2026-08-21). 소규모 다점포 여부·실제 운영·주력 목적·혼자 방문 경험은 최종 검수 전 보류 후보입니다.","방문 전 당일 영업, 정확한 출입 위치, 혼잡도와 혼자 머물기 좋은 좌석·동선을 확인하세요.","#운동스팟 #가벼운시작 #회복 #검수필요","CANDIDATE"
"pt_gwanak_366","청룡산체육관","POINT","관악","운동 스팟","서울특별시 관악구 관악로5길 91-42 청룡산유아쉼터","""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""","37.4743121","126.9497982","가볍게 운동을 시작할 수 있는 체육·요가·필라테스·운동 공간 검색 후보. NAVER API HUB 지역 검색·Maps Geocoding 확인(2026-08-21). 소규모 다점포 여부·실제 운영·주력 목적·혼자 방문 경험은 최종 검수 전 보류 후보입니다.","방문 전 당일 영업, 정확한 출입 위치, 혼잡도와 혼자 머물기 좋은 좌석·동선을 확인하세요.","#운동스팟 #가벼운시작 #회복 #검수필요","CANDIDATE"
"pt_gwanak_368","관악축구센터","POINT","관악","운동 스팟","서울특별시 관악구 관악로 116 학선빌딩","""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""","37.4756124","126.9530988","가볍게 운동을 시작할 수 있는 체육·요가·필라테스·운동 공간 검색 후보. NAVER API HUB 지역 검색·Maps Geocoding 확인(2026-08-21). 소규모 다점포 여부·실제 운영·주력 목적·혼자 방문 경험은 최종 검수 전 보류 후보입니다.","방문 전 당일 영업, 정확한 출입 위치, 혼잡도와 혼자 머물기 좋은 좌석·동선을 확인하세요.","#운동스팟 #가벼운시작 #회복 #검수필요","CANDIDATE"
"pt_gwanak_372","관악구체육회","POINT","관악","운동 스팟","서울특별시 관악구 청룡9길 12-39 청룡동자치회관","""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""","37.4780517","126.9464787","가볍게 운동을 시작할 수 있는 체육·요가·필라테스·운동 공간 검색 후보. NAVER API HUB 지역 검색·Maps Geocoding 확인(2026-08-21). 소규모 다점포 여부·실제 운영·주력 목적·혼자 방문 경험은 최종 검수 전 보류 후보입니다.","방문 전 당일 영업, 정확한 출입 위치, 혼잡도와 혼자 머물기 좋은 좌석·동선을 확인하세요.","#운동스팟 #가벼운시작 #회복 #검수필요","CANDIDATE"
"pt_gwanak_373","짐슐레서울대센터","POINT","관악","운동 스팟","서울특별시 관악구 관악로30길 17 화성빌딩","""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""","37.4865507","126.9590156","가볍게 운동을 시작할 수 있는 체육·요가·필라테스·운동 공간 검색 후보. NAVER API HUB 지역 검색·Maps Geocoding 확인(2026-08-21). 소규모 다점포 여부·실제 운영·주력 목적·혼자 방문 경험은 최종 검수 전 보류 후보입니다.","방문 전 당일 영업, 정확한 출입 위치, 혼잡도와 혼자 머물기 좋은 좌석·동선을 확인하세요.","#운동스팟 #가벼운시작 #회복 #검수필요","CANDIDATE"
"pt_gwanak_377","업프로짐 구로디지털점","POINT","관악","운동 스팟","서울특별시 관악구 남부순환로 1369 서울서남부농협 농산물백화점","""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""","37.4801043","126.9028507","가볍게 운동을 시작할 수 있는 체육·요가·필라테스·운동 공간 검색 후보. NAVER API HUB 지역 검색·Maps Geocoding 확인(2026-08-21). 소규모 다점포 여부·실제 운영·주력 목적·혼자 방문 경험은 최종 검수 전 보류 후보입니다.","방문 전 당일 영업, 정확한 출입 위치, 혼잡도와 혼자 머물기 좋은 좌석·동선을 확인하세요.","#운동스팟 #가벼운시작 #회복 #검수필요","CANDIDATE"
"pt_gwanak_378","힐링본 요가 필라테스","POINT","관악","운동 스팟","서울특별시 관악구 신사로 104-1 중앙빌딩","""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""","37.4872353","126.9140692","가볍게 운동을 시작할 수 있는 체육·요가·필라테스·운동 공간 검색 후보. NAVER API HUB 지역 검색·Maps Geocoding 확인(2026-08-21). 소규모 다점포 여부·실제 운영·주력 목적·혼자 방문 경험은 최종 검수 전 보류 후보입니다.","방문 전 당일 영업, 정확한 출입 위치, 혼잡도와 혼자 머물기 좋은 좌석·동선을 확인하세요.","#운동스팟 #가벼운시작 #회복 #검수필요","CANDIDATE"
"pt_gwanak_382","요가룩스 신림점","POINT","관악","운동 스팟","서울특별시 관악구 남부순환로 1464 승도빌딩","""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""","37.4812541","126.9133878","가볍게 운동을 시작할 수 있는 체육·요가·필라테스·운동 공간 검색 후보. NAVER API HUB 지역 검색·Maps Geocoding 확인(2026-08-21). 소규모 다점포 여부·실제 운영·주력 목적·혼자 방문 경험은 최종 검수 전 보류 후보입니다.","방문 전 당일 영업, 정확한 출입 위치, 혼잡도와 혼자 머물기 좋은 좌석·동선을 확인하세요.","#운동스팟 #가벼운시작 #회복 #검수필요","CANDIDATE"
"pt_gwanak_383","더플로우 요가 신림","POINT","관악","운동 스팟","서울특별시 관악구 신림로65길 24","""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""","37.4851216","126.928216","가볍게 운동을 시작할 수 있는 체육·요가·필라테스·운동 공간 검색 후보. NAVER API HUB 지역 검색·Maps Geocoding 확인(2026-08-21). 소규모 다점포 여부·실제 운영·주력 목적·혼자 방문 경험은 최종 검수 전 보류 후보입니다.","방문 전 당일 영업, 정확한 출입 위치, 혼잡도와 혼자 머물기 좋은 좌석·동선을 확인하세요.","#운동스팟 #가벼운시작 #회복 #검수필요","CANDIDATE"
"pt_gwanak_384","새별요가","POINT","관악","운동 스팟","서울특별시 관악구 난곡로 359","""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""","37.4861073","126.9135125","가볍게 운동을 시작할 수 있는 체육·요가·필라테스·운동 공간 검색 후보. NAVER API HUB 지역 검색·Maps Geocoding 확인(2026-08-21). 소규모 다점포 여부·실제 운영·주력 목적·혼자 방문 경험은 최종 검수 전 보류 후보입니다.","방문 전 당일 영업, 정확한 출입 위치, 혼잡도와 혼자 머물기 좋은 좌석·동선을 확인하세요.","#운동스팟 #가벼운시작 #회복 #검수필요","CANDIDATE"
"pt_gwanak_385","미플라잉요가앤필라테스 신림점","POINT","관악","운동 스팟","서울특별시 관악구 신림로 367","""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""","37.4870949","126.928747","가볍게 운동을 시작할 수 있는 체육·요가·필라테스·운동 공간 검색 후보. NAVER API HUB 지역 검색·Maps Geocoding 확인(2026-08-21). 소규모 다점포 여부·실제 운영·주력 목적·혼자 방문 경험은 최종 검수 전 보류 후보입니다.","방문 전 당일 영업, 정확한 출입 위치, 혼잡도와 혼자 머물기 좋은 좌석·동선을 확인하세요.","#운동스팟 #가벼운시작 #회복 #검수필요","CANDIDATE"
"pt_gwanak_387","신림체육센터수영장","POINT","관악","운동 스팟","서울특별시 관악구 난곡로58길 13","""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""","37.4800726","126.9160396","가볍게 운동을 시작할 수 있는 체육·요가·필라테스·운동 공간 검색 후보. NAVER API HUB 지역 검색·Maps Geocoding 확인(2026-08-21). 소규모 다점포 여부·실제 운영·주력 목적·혼자 방문 경험은 최종 검수 전 보류 후보입니다.","방문 전 당일 영업, 정확한 출입 위치, 혼잡도와 혼자 머물기 좋은 좌석·동선을 확인하세요.","#운동스팟 #가벼운시작 #회복 #검수필요","CANDIDATE"
"pt_gwanak_390","키킥피트니스","POINT","관악","운동 스팟","서울특별시 관악구 신원로 16 영신상가","""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""","37.4807478","126.927945","가볍게 운동을 시작할 수 있는 체육·요가·필라테스·운동 공간 검색 후보. NAVER API HUB 지역 검색·Maps Geocoding 확인(2026-08-21). 소규모 다점포 여부·실제 운영·주력 목적·혼자 방문 경험은 최종 검수 전 보류 후보입니다.","방문 전 당일 영업, 정확한 출입 위치, 혼잡도와 혼자 머물기 좋은 좌석·동선을 확인하세요.","#운동스팟 #가벼운시작 #회복 #검수필요","CANDIDATE"
"pt_gwanak_391","관악제2구민운동장","POINT","관악","운동 스팟","서울특별시 관악구 약수암길 43-1","""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""","37.4589947","126.9332107","가볍게 운동을 시작할 수 있는 체육·요가·필라테스·운동 공간 검색 후보. NAVER API HUB 지역 검색·Maps Geocoding 확인(2026-08-21). 소규모 다점포 여부·실제 운영·주력 목적·혼자 방문 경험은 최종 검수 전 보류 후보입니다.","방문 전 당일 영업, 정확한 출입 위치, 혼잡도와 혼자 머물기 좋은 좌석·동선을 확인하세요.","#운동스팟 #가벼운시작 #회복 #검수필요","CANDIDATE"
"pt_gwanak_392","조짐 MMA 신대방점","POINT","관악","운동 스팟","서울특별시 관악구 난곡로 332","""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""","37.4836285","126.9144236","가볍게 운동을 시작할 수 있는 체육·요가·필라테스·운동 공간 검색 후보. NAVER API HUB 지역 검색·Maps Geocoding 확인(2026-08-21). 소규모 다점포 여부·실제 운영·주력 목적·혼자 방문 경험은 최종 검수 전 보류 후보입니다.","방문 전 당일 영업, 정확한 출입 위치, 혼잡도와 혼자 머물기 좋은 좌석·동선을 확인하세요.","#운동스팟 #가벼운시작 #회복 #검수필요","CANDIDATE"
